t	x(t)	y(t)
28.39999999999997	54.55439689917823	1.5497258300203254
28.79999999999997	54.38684825578777	1.2467207793864472
29.199999999999967	54.23859922479457	0.8874314575051079
29.599999999999966	54.10964980619865	0.4718578643763069
30.0	54.0	0.0
30.098039215686274	53.97533467570273	-0.12477014044844548
30.19607843137255	53.950358310654075	-0.2539825225780965
30.294117647058822	53.925070904854024	-0.3876371463889531
30.392156862745097	53.89947245830258	-0.5257340118810152
30.49019607843137	53.873562970999735	-0.6682731190542829
30.588235294117645	53.847342442945504	-0.8152544679087561
30.68627450980392	53.82081087413987	-0.9666780584444348
30.784313725490193	53.79396826458285	-1.1225438906613192
30.882352941176467	53.76681461427444	-1.282851964559409
30.98039215686274	53.73934992321463	-1.4476022801387043
31.078431372549016	53.71157419140343	-1.6167948373992054
31.17647058823529	53.683487418840826	-1.7904296363409118
31.274509803921564	53.65508960552684	-1.9685066769638238
31.37254901960784	53.62638075146146	-2.1510259592679413
31.470588235294112	53.597360856644684	-2.3379874832532646
31.568627450980387	53.568029921076516	-2.529391248919793
31.66666666666666	53.53838794475695	-2.7252372562675276
31.764705882352935	53.50843492768599	-2.9255255052964673
31.86274509803921	53.47817086986364	-3.1302559960066128
31.960784313725483	53.4475957712899	-3.3394287283979636
32.05882352941176	53.41670963196475	-3.5530437024705277
32.15686274509804	53.38551245188822	-3.771100918224298
32.254901960784316	53.354004231060294	-3.9936003756592737
32.352941176470594	53.32218496948097	-4.220542074775456
32.45098039215687	53.29005466715026	-4.451926015572844
32.54901960784315	53.25761332406815	-4.687752198051437
32.64705882352943	53.22486094023465	-4.928020622211236
32.745098039215705	53.19179751564975	-5.172731288052242
32.84313725490198	53.15842305031346	-5.421884195574453
32.94117647058826	53.12473754422578	-5.6754793447778695
33.03921568627454	53.0907409973867	-5.933516735662494
33.137254901960816	53.05643340979623	-6.195996368228322
33.23529411764709	53.02181478145437	-6.462918242475356
33.33333333333337	52.98688511236111	-6.734282358403597
33.43137254901965	52.95164440251646	-7.010088716013044
33.52941176470593	52.916092651920415	-7.290337315303695
33.627450980392204	52.880229860572975	-7.575028156275554
33.72549019607848	52.84405602847414	-7.864161238928618
33.82352941176476	52.80757115562392	-8.157736563262887
33.92156862745104	52.77077524202229	-8.455754129278363
